episode,maze_seed,total_reward,steps,success,death,correct_kills,wrong_weapon_count,hit_wall_count,epsilon
1112,12,108,26,True,False,3,0,0,0.05
1113,13,96,16,True,False,1,0,0,0.05
1114,14,106,17,True,False,2,0,0,0.05
1115,15,118,16,True,False,3,0,0,0.05
1116,16,106,17,True,False,2,0,0,0.05
1117,17,100,12,True,False,1,0,0,0.05
1118,18,102,31,True,False,3,0,0,0.05
1119,19,-50,1,False,True,0,0,0,0.05
1120,20,107,23,True,False,3,1,0,0.05
1121,21,108,25,True,False,3,0,0,0.05
1122,22,98,23,True,False,2,0,0,0.05
1123,23,108,26,True,False,3,0,0,0.05
1124,24,118,16,True,False,3,0,0,0.05
1125,25,109,20,True,False,3,0,1,0.05
1126,26,102,21,True,False,2,0,0,0.05
1127,27,88,12,True,False,0,0,0,0.05
1128,28,112,22,True,False,3,0,0,0.05
1129,29,108,26,True,False,3,0,0,0.05
1130,30,-51,2,False,True,0,0,0,0.05
1131,31,108,25,True,False,3,0,0,0.05
1132,32,110,23,True,False,3,0,0,0.05
1133,33,102,21,True,False,2,0,0,0.05
1134,34,102,21,True,False,2,0,0,0.05
1135,35,102,21,True,False,2,0,0,0.05
1136,36,100,22,True,False,2,0,0,0.05
1137,37,94,18,True,False,1,0,0,0.05
1138,38,108,26,True,False,3,0,0,0.05
1139,39,106,16,True,False,2,0,0,0.05
1140,40,92,19,True,False,1,0,0,0.05
1141,41,100,22,True,False,2,0,0,0.05
1142,42,118,16,True,False,3,0,0,0.05
1143,43,100,22,True,False,2,0,0,0.05
1144,44,98,14,True,False,1,0,0,0.05
1145,45,88,23,True,False,1,0,0,0.05
1146,46,95,35,True,False,3,0,1,0.05
1147,47,120,14,True,False,3,0,0,0.05
1148,48,100,12,True,False,1,0,0,0.05
1149,49,108,26,True,False,3,0,0,0.05
1150,50,108,26,True,False,3,0,0,0.05
1151,51,106,27,True,False,3,0,0,0.05
1152,52,102,21,True,False,2,0,0,0.05
1153,53,-60,11,False,True,0,0,0,0.05
1154,54,106,27,True,False,3,0,0,0.05
1155,55,102,21,True,False,2,0,0,0.05
1156,56,108,26,True,False,3,0,0,0.05
1157,57,108,15,True,False,2,0,0,0.05
1158,58,108,15,True,False,2,0,0,0.05
1159,59,106,16,True,False,2,0,0,0.05
1160,60,108,24,True,False,3,0,0,0.05
1161,61,90,11,True,False,0,0,0,0.05
1162,62,105,25,True,False,3,0,1,0.05
1163,63,98,14,True,False,1,0,0,0.05
1164,64,108,25,True,False,3,0,0,0.05
1165,65,112,22,True,False,3,0,0,0.05
1166,66,100,34,True,False,3,0,0,0.05
1167,67,108,15,True,False,2,0,0,0.05
1168,68,88,13,True,False,0,0,0,0.05
1169,69,98,24,True,False,2,0,0,0.05
1170,70,102,21,True,False,2,0,0,0.05
1171,71,106,28,True,False,3,0,0,0.05
1172,72,106,17,True,False,2,0,0,0.05
1173,73,116,18,True,False,3,0,0,0.05
1174,74,118,16,True,False,3,0,0,0.05
1175,75,100,12,True,False,1,0,0,0.05
1176,76,92,18,True,False,1,0,0,0.05
1177,77,102,21,True,False,2,0,0,0.05
1178,78,81,16,True,False,0,0,1,0.05
1179,79,106,17,True,False,2,0,0,0.05
1180,80,108,26,True,False,3,0,0,0.05
1181,81,108,15,True,False,2,0,0,0.05
1182,82,106,16,True,False,2,0,0,0.05
1183,83,-65,16,False,True,0,0,0,0.05
1184,84,98,35,True,False,3,0,0,0.05
1185,85,108,26,True,False,3,0,0,0.05
1186,86,110,24,True,False,3,0,0,0.05
1187,87,108,26,True,False,3,0,0,0.05
1188,88,108,15,True,False,2,0,0,0.05
1189,89,98,14,True,False,1,0,0,0.05
1190,90,92,18,True,False,1,0,0,0.05
1191,91,108,26,True,False,3,0,0,0.05
1192,92,-50,1,False,True,0,0,0,0.05
1193,93,104,29,True,False,3,0,0,0.05
1194,94,100,12,True,False,1,0,0,0.05
1195,95,103,16,True,False,2,0,1,0.05
1196,96,98,14,True,False,1,0,0,0.05
1197,97,96,16,True,False,1,0,0,0.05
1198,98,98,14,True,False,1,0,0,0.05
1199,99,92,20,True,False,1,0,0,0.05
1200,0,118,16,True,False,3,0,0,0.05
1201,1,108,26,True,False,3,0,0,0.05
1202,2,110,13,True,False,2,0,0,0.05
1203,3,96,16,True,False,1,0,0,0.05
1204,4,110,13,True,False,2,0,0,0.05
1205,5,94,17,True,False,1,0,0,0.05
1206,6,112,22,True,False,3,0,0,0.05
1207,7,98,14,True,False,1,0,0,0.05
1208,8,108,15,True,False,2,0,0,0.05
1209,9,102,21,True,False,2,0,0,0.05
1210,10,96,37,True,False,3,0,0,0.05
1211,11,110,23,True,False,3,0,0,0.05
1212,12,108,26,True,False,3,0,0,0.05
1213,13,96,16,True,False,1,0,0,0.05
1214,14,108,15,True,False,2,0,0,0.05
1215,15,118,16,True,False,3,0,0,0.05
1216,16,106,16,True,False,2,0,0,0.05
1217,17,100,12,True,False,1,0,0,0.05
1218,18,112,22,True,False,3,0,0,0.05
1219,19,114,19,True,False,3,0,0,0.05
1220,20,106,26,True,False,3,0,0,0.05
1221,21,112,22,True,False,3,0,0,0.05
1222,22,100,23,True,False,2,0,0,0.05
1223,23,106,28,True,False,3,0,0,0.05
1224,24,118,16,True,False,3,0,0,0.05
1225,25,116,18,True,False,3,0,0,0.05
1226,26,98,23,True,False,2,0,0,0.05
1227,27,90,11,True,False,0,0,0,0.05
1228,28,112,22,True,False,3,0,0,0.05
1229,29,106,27,True,False,3,0,0,0.05
1230,30,108,15,True,False,2,0,0,0.05
1231,31,112,22,True,False,3,0,0,0.05
1232,32,102,31,True,False,3,0,0,0.05
1233,33,102,21,True,False,2,0,0,0.05
1234,34,102,21,True,False,2,0,0,0.05
1235,35,100,22,True,False,2,0,0,0.05
1236,36,-326,348,True,False,2,0,14,0.05
1237,37,94,17,True,False,1,0,0,0.05
1238,38,108,26,True,False,3,0,0,0.05
1239,39,108,15,True,False,2,0,0,0.05
1240,40,96,16,True,False,1,0,0,0.05
1241,41,100,23,True,False,2,0,0,0.05
1242,42,118,16,True,False,3,0,0,0.05
1243,43,102,21,True,False,2,0,0,0.05
1244,44,98,14,True,False,1,0,0,0.05
1245,45,96,16,True,False,1,0,0,0.05
1246,46,102,31,True,False,3,0,0,0.05
1247,47,118,16,True,False,3,0,0,0.05
1248,48,100,12,True,False,1,0,0,0.05
1249,49,100,31,True,False,3,0,0,0.05
1250,50,108,26,True,False,3,0,0,0.05
1251,51,108,26,True,False,3,0,0,0.05
1252,52,102,21,True,False,2,0,0,0.05
1253,53,108,26,True,False,3,0,0,0.05
1254,54,104,29,True,False,3,0,0,0.05
1255,55,100,22,True,False,2,0,0,0.05
1256,56,108,26,True,False,3,0,0,0.05
1257,57,108,15,True,False,2,0,0,0.05
1258,58,108,15,True,False,2,0,0,0.05
1259,59,108,15,True,False,2,0,0,0.05
1260,60,98,36,True,False,3,0,0,0.05
1261,61,88,12,True,False,0,0,0,0.05
1262,62,110,24,True,False,3,0,0,0.05
1263,63,96,15,True,False,1,0,0,0.05
1264,64,110,23,True,False,3,0,0,0.05
1265,65,112,22,True,False,3,0,0,0.05
1266,66,110,23,True,False,3,0,0,0.05
1267,67,108,15,True,False,2,0,0,0.05
1268,68,88,13,True,False,0,0,0,0.05
1269,69,100,22,True,False,2,0,0,0.05
1270,70,102,21,True,False,2,0,0,0.05
1271,71,106,28,True,False,3,0,0,0.05
1272,72,104,19,True,False,2,0,0,0.05
1273,73,118,16,True,False,3,0,0,0.05
1274,74,111,18,True,False,3,0,1,0.05
1275,75,100,12,True,False,1,0,0,0.05
1276,76,98,14,True,False,1,0,0,0.05
1277,77,102,21,True,False,2,0,0,0.05
1278,78,88,13,True,False,0,0,0,0.05
1279,79,106,16,True,False,2,0,0,0.05
1280,80,108,26,True,False,3,0,0,0.05
1281,81,108,15,True,False,2,0,0,0.05
1282,82,108,15,True,False,2,0,0,0.05
1283,83,110,23,True,False,3,0,0,0.05
1284,84,106,27,True,False,3,0,0,0.05
1285,85,106,28,True,False,3,0,0,0.05
1286,86,102,31,True,False,3,0,0,0.05
1287,87,104,29,True,False,3,0,0,0.05
1288,88,104,18,True,False,2,0,0,0.05
1289,89,98,14,True,False,1,0,0,0.05
1290,90,96,16,True,False,1,0,0,0.05
1291,91,108,26,True,False,3,0,0,0.05
1292,92,106,17,True,False,2,0,0,0.05
1293,93,108,26,True,False,3,0,0,0.05
1294,94,100,12,True,False,1,0,0,0.05
1295,95,106,16,True,False,2,0,0,0.05
1296,96,98,14,True,False,1,0,0,0.05
1297,97,91,17,True,False,1,0,1,0.05
1298,98,98,14,True,False,1,0,0,0.05
1299,99,90,21,True,False,1,0,0,0.05
1300,0,-40,13,False,True,2,0,0,0.05
1301,1,104,30,True,False,3,0,0,0.05
1302,2,110,13,True,False,2,0,0,0.05
1303,3,92,19,True,False,1,0,0,0.05
1304,4,106,17,True,False,2,0,0,0.05
1305,5,94,17,True,False,1,0,0,0.05
1306,6,112,22,True,False,3,0,0,0.05
1307,7,98,14,True,False,1,0,0,0.05
1308,8,108,15,True,False,2,0,0,0.05
1309,9,96,27,True,False,2,0,0,0.05
1310,10,110,23,True,False,3,0,0,0.05
1311,11,112,22,True,False,3,0,0,0.05
1312,12,104,29,True,False,3,0,0,0.05
1313,13,98,14,True,False,1,0,0,0.05
1314,14,106,16,True,False,2,0,0,0.05
1315,15,114,20,True,False,3,0,0,0.05
1316,16,108,15,True,False,2,0,0,0.05
1317,17,100,12,True,False,1,0,0,0.05
1318,18,108,24,True,False,3,0,0,0.05
1319,19,116,18,True,False,3,0,0,0.05
1320,20,110,23,True,False,3,0,0,0.05
1321,21,110,23,True,False,3,0,0,0.05
1322,22,102,21,True,False,2,0,0,0.05
1323,23,108,26,True,False,3,0,0,0.05
1324,24,-44,13,False,True,2,1,0,0.05
1325,25,111,19,True,False,3,1,0,0.05
1326,26,102,21,True,False,2,0,0,0.05
1327,27,90,11,True,False,0,0,0,0.05
1328,28,112,22,True,False,3,0,0,0.05
1329,29,106,27,True,False,3,0,0,0.05
1330,30,108,15,True,False,2,0,0,0.05
1331,31,110,23,True,False,3,0,0,0.05
1332,32,103,26,True,False,3,0,1,0.05
1333,33,100,23,True,False,2,0,0,0.05
1334,34,98,24,True,False,2,0,0,0.05
1335,35,102,21,True,False,2,0,0,0.05
1336,36,110,13,True,False,2,0,0,0.05
1337,37,94,18,True,False,1,0,0,0.05
1338,38,108,26,True,False,3,0,0,0.05
1339,39,101,17,True,False,2,1,0,0.05
1340,40,96,16,True,False,1,0,0,0.05
1341,41,100,23,True,False,2,0,0,0.05
1342,42,116,18,True,False,3,0,0,0.05
1343,43,100,23,True,False,2,0,0,0.05
1344,44,98,14,True,False,1,0,0,0.05
1345,45,94,17,True,False,1,0,0,0.05
1346,46,106,27,True,False,3,0,0,0.05
1347,47,120,14,True,False,3,0,0,0.05
1348,48,98,14,True,False,1,0,0,0.05
1349,49,100,31,True,False,3,0,0,0.05
1350,50,106,27,True,False,3,0,0,0.05
1351,51,-49,22,False,True,2,0,0,0.05
1352,52,98,24,True,False,2,0,0,0.05
1353,53,108,26,True,False,3,0,0,0.05
1354,54,108,26,True,False,3,0,0,0.05
1355,55,102,21,True,False,2,0,0,0.05
1356,56,101,28,True,False,3,0,1,0.05
1357,57,110,13,True,False,2,0,0,0.05
1358,58,106,16,True,False,2,0,0,0.05
1359,59,106,17,True,False,2,0,0,0.05
1360,60,110,23,True,False,3,0,0,0.05
1361,61,90,11,True,False,0,0,0,0.05
1362,62,108,25,True,False,3,0,0,0.05
1363,63,96,16,True,False,1,0,0,0.05
1364,64,110,23,True,False,3,0,0,0.05
1365,65,112,22,True,False,3,0,0,0.05
1366,66,110,24,True,False,3,0,0,0.05
1367,67,106,17,True,False,2,0,0,0.05
1368,68,94,18,True,False,1,0,0,0.05
1369,69,102,21,True,False,2,0,0,0.05
1370,70,92,30,True,False,2,0,0,0.05
1371,71,108,26,True,False,3,0,0,0.05
1372,72,100,22,True,False,2,0,0,0.05
1373,73,112,21,True,False,3,0,0,0.05
1374,74,118,16,True,False,3,0,0,0.05
1375,75,100,12,True,False,1,0,0,0.05
1376,76,98,14,True,False,1,0,0,0.05
1377,77,98,24,True,False,2,0,0,0.05
1378,78,88,13,True,False,0,0,0,0.05
1379,79,106,16,True,False,2,0,0,0.05
1380,80,108,26,True,False,3,0,0,0.05
1381,81,104,19,True,False,2,0,0,0.05
1382,82,-52,3,False,True,0,0,0,0.05
1383,83,110,23,True,False,3,0,0,0.05
1384,84,106,28,True,False,3,0,0,0.05
1385,85,104,28,True,False,3,0,0,0.05
1386,86,112,22,True,False,3,0,0,0.05
1387,87,104,29,True,False,3,0,0,0.05
1388,88,104,17,True,False,2,0,0,0.05
1389,89,96,16,True,False,1,0,0,0.05
1390,90,96,16,True,False,1,0,0,0.05
1391,91,108,26,True,False,3,0,0,0.05
1392,92,108,15,True,False,2,0,0,0.05
1393,93,108,26,True,False,3,0,0,0.05
1394,94,98,14,True,False,1,0,0,0.05
1395,95,101,17,True,False,2,0,1,0.05
1396,96,96,15,True,False,1,0,0,0.05
1397,97,96,16,True,False,1,0,0,0.05
1398,98,98,14,True,False,1,0,0,0.05
1399,99,92,20,True,False,1,0,0,0.05
1400,0,114,18,True,False,3,0,0,0.05
1401,1,108,26,True,False,3,0,0,0.05
1402,2,110,13,True,False,2,0,0,0.05
1403,3,96,16,True,False,1,0,0,0.05
1404,4,110,13,True,False,2,0,0,0.05
1405,5,94,17,True,False,1,0,0,0.05
1406,6,110,24,True,False,3,0,0,0.05
1407,7,87,19,True,False,1,0,1,0.05
1408,8,108,15,True,False,2,0,0,0.05
1409,9,102,21,True,False,2,0,0,0.05
1410,10,110,23,True,False,3,0,0,0.05
1411,11,105,25,True,False,3,1,0,0.05
1412,12,106,28,True,False,3,0,0,0.05
1413,13,98,14,True,False,1,0,0,0.05
1414,14,108,15,True,False,2,0,0,0.05
1415,15,112,21,True,False,3,0,0,0.05
1416,16,106,17,True,False,2,0,0,0.05
1417,17,98,13,True,False,1,0,0,0.05
1418,18,105,25,True,False,3,0,1,0.05
1419,19,-50,1,False,True,0,0,0,0.05
1420,20,112,22,True,False,3,0,0,0.05
1421,21,112,22,True,False,3,0,0,0.05
1422,22,102,21,True,False,2,0,0,0.05
1423,23,101,29,True,False,3,1,0,0.05
1424,24,118,16,True,False,3,0,0,0.05
1425,25,116,18,True,False,3,0,0,0.05
1426,26,98,24,True,False,2,0,0,0.05
1427,27,90,11,True,False,0,0,0,0.05
1428,28,110,24,True,False,3,0,0,0.05
1429,29,94,39,True,False,3,0,0,0.05
1430,30,106,17,True,False,2,0,0,0.05
1431,31,107,23,True,False,3,0,1,0.05
1432,32,108,26,True,False,3,0,0,0.05
1433,33,92,30,True,False,2,0,0,0.05
1434,34,102,21,True,False,2,0,0,0.05
1435,35,102,21,True,False,2,0,0,0.05
1436,36,110,13,True,False,2,0,0,0.05
1437,37,94,17,True,False,1,0,0,0.05
1438,38,106,27,True,False,3,0,0,0.05
1439,39,108,15,True,False,2,0,0,0.05
1440,40,-59,10,False,True,0,0,0,0.05
1441,41,102,21,True,False,2,0,0,0.05
1442,42,104,28,True,False,3,0,0,0.05
1443,43,100,23,True,False,2,0,0,0.05
1444,44,98,14,True,False,1,0,0,0.05
1445,45,94,18,True,False,1,0,0,0.05
1446,46,108,26,True,False,3,0,0,0.05
1447,47,118,15,True,False,3,0,0,0.05
1448,48,100,12,True,False,1,0,0,0.05
1449,49,108,26,True,False,3,0,0,0.05
1450,50,98,36,True,False,3,0,0,0.05
1451,51,103,27,True,False,3,0,1,0.05
1452,52,102,21,True,False,2,0,0,0.05
1453,53,106,28,True,False,3,0,0,0.05
1454,54,96,38,True,False,3,0,0,0.05
1455,55,98,25,True,False,2,0,0,0.05
1456,56,108,26,True,False,3,0,0,0.05
1457,57,110,13,True,False,2,0,0,0.05
1458,58,108,15,True,False,2,0,0,0.05
1459,59,108,15,True,False,2,0,0,0.05
1460,60,112,22,True,False,3,0,0,0.05
1461,61,90,11,True,False,0,0,0,0.05
1462,62,108,25,True,False,3,0,0,0.05
1463,63,98,14,True,False,1,0,0,0.05
1464,64,107,23,True,False,3,0,1,0.05
1465,65,110,23,True,False,3,0,0,0.05
1466,66,94,38,True,False,3,0,0,0.05
1467,67,108,15,True,False,2,0,0,0.05
1468,68,83,14,True,False,0,0,1,0.05
1469,69,102,21,True,False,2,0,0,0.05
1470,70,102,21,True,False,2,0,0,0.05
1471,71,106,27,True,False,3,0,0,0.05
1472,72,100,21,True,False,2,0,0,0.05
1473,73,118,16,True,False,3,0,0,0.05
1474,74,118,16,True,False,3,0,0,0.05
1475,75,100,12,True,False,1,0,0,0.05
1476,76,98,14,True,False,1,0,0,0.05
1477,77,100,22,True,False,2,0,0,0.05
1478,78,88,13,True,False,0,0,0,0.05
1479,79,108,15,True,False,2,0,0,0.05
1480,80,106,27,True,False,3,0,0,0.05
1481,81,108,15,True,False,2,0,0,0.05
1482,82,106,16,True,False,2,0,0,0.05
1483,83,112,22,True,False,3,0,0,0.05
1484,84,106,28,True,False,3,0,0,0.05
1485,85,108,26,True,False,3,0,0,0.05
1486,86,110,23,True,False,3,0,0,0.05
1487,87,108,26,True,False,3,0,0,0.05
1488,88,108,15,True,False,2,0,0,0.05
1489,89,98,14,True,False,1,0,0,0.05
1490,90,96,16,True,False,1,0,0,0.05
1491,91,106,27,True,False,3,0,0,0.05
1492,92,108,15,True,False,2,0,0,0.05
1493,93,61,68,True,False,3,0,1,0.05
1494,94,100,12,True,False,1,0,0,0.05
1495,95,101,17,True,False,2,1,0,0.05
1496,96,98,14,True,False,1,0,0,0.05
1497,97,96,16,True,False,1,0,0,0.05
1498,98,98,14,True,False,1,0,0,0.05
1499,99,92,20,True,False,1,0,0,0.05
1500,0,118,16,True,False,3,0,0,0.05
1501,1,106,27,True,False,3,0,0,0.05
1502,2,110,13,True,False,2,0,0,0.05
1503,3,91,17,True,False,1,0,1,0.05
1504,4,110,13,True,False,2,0,0,0.05
1505,5,91,17,True,False,1,1,0,0.05
1506,6,110,24,True,False,3,0,0,0.05
1507,7,96,15,True,False,1,0,0,0.05
1508,8,108,15,True,False,2,0,0,0.05
1509,9,98,24,True,False,2,0,0,0.05
1510,10,110,23,True,False,3,0,0,0.05
1511,11,110,24,True,False,3,0,0,0.05
1512,12,104,29,True,False,3,0,0,0.05
1513,13,96,15,True,False,1,0,0,0.05
1514,14,108,15,True,False,2,0,0,0.05
1515,15,118,16,True,False,3,0,0,0.05
1516,16,108,15,True,False,2,0,0,0.05
1517,17,100,12,True,False,1,0,0,0.05
1518,18,112,22,True,False,3,0,0,0.05
1519,19,116,18,True,False,3,0,0,0.05
1520,20,104,27,True,False,3,0,0,0.05
1521,21,112,22,True,False,3,0,0,0.05
1522,22,102,21,True,False,2,0,0,0.05
1523,23,108,26,True,False,3,0,0,0.05
1524,24,118,16,True,False,3,0,0,0.05
1525,25,116,18,True,False,3,0,0,0.05
1526,26,102,21,True,False,2,0,0,0.05
1527,27,84,16,True,False,0,0,0,0.05
1528,28,112,22,True,False,3,0,0,0.05
1529,29,106,28,True,False,3,0,0,0.05
1530,30,108,15,True,False,2,0,0,0.05
1531,31,112,22,True,False,3,0,0,0.05
1532,32,110,23,True,False,3,0,0,0.05
1533,33,98,23,True,False,2,0,0,0.05
1534,34,98,24,True,False,2,0,0,0.05
1535,35,100,22,True,False,2,0,0,0.05
1536,36,110,13,True,False,2,0,0,0.05
1537,37,94,17,True,False,1,0,0,0.05
1538,38,95,35,True,False,3,0,1,0.05
1539,39,108,15,True,False,2,0,0,0.05
1540,40,94,18,True,False,1,0,0,0.05
1541,41,100,22,True,False,2,0,0,0.05
1542,42,118,16,True,False,3,0,0,0.05
1543,43,102,21,True,False,2,0,0,0.05
1544,44,96,15,True,False,1,0,0,0.05
1545,45,94,17,True,False,1,0,0,0.05
1546,46,104,28,True,False,3,0,0,0.05
1547,47,116,17,True,False,3,0,0,0.05
1548,48,100,12,True,False,1,0,0,0.05
1549,49,108,26,True,False,3,0,0,0.05
1550,50,108,26,True,False,3,0,0,0.05
1551,51,102,31,True,False,3,0,0,0.05
1552,52,102,21,True,False,2,0,0,0.05
1553,53,101,28,True,False,3,0,1,0.05
1554,54,108,26,True,False,3,0,0,0.05
1555,55,92,23,True,False,2,0,2,0.05
1556,56,106,27,True,False,3,0,0,0.05
1557,57,108,14,True,False,2,0,0,0.05
1558,58,106,17,True,False,2,0,0,0.05
1559,59,106,16,True,False,2,0,0,0.05
1560,60,112,22,True,False,3,0,0,0.05
1561,61,86,13,True,False,0,0,0,0.05
1562,62,108,25,True,False,3,0,0,0.05
1563,63,98,14,True,False,1,0,0,0.05
1564,64,107,23,True,False,3,0,1,0.05
1565,65,110,23,True,False,3,0,0,0.05
1566,66,110,23,True,False,3,0,0,0.05
1567,67,108,15,True,False,2,0,0,0.05
1568,68,88,13,True,False,0,0,0,0.05
1569,69,102,21,True,False,2,0,0,0.05
1570,70,98,25,True,False,2,0,0,0.05
1571,71,100,33,True,False,3,0,0,0.05
1572,72,99,19,True,False,2,0,1,0.05
1573,73,118,16,True,False,3,0,0,0.05
1574,74,113,17,True,False,3,0,1,0.05
1575,75,100,12,True,False,1,0,0,0.05
1576,76,94,18,True,False,1,0,0,0.05
1577,77,100,23,True,False,2,0,0,0.05
1578,78,86,14,True,False,0,0,0,0.05
1579,79,96,27,True,False,2,0,0,0.05
1580,80,102,30,True,False,3,0,0,0.05
1581,81,108,15,True,False,2,0,0,0.05
1582,82,108,15,True,False,2,0,0,0.05
1583,83,112,22,True,False,3,0,0,0.05
1584,84,104,28,True,False,3,0,0,0.05
1585,85,108,26,True,False,3,0,0,0.05
1586,86,108,25,True,False,3,0,0,0.05
1587,87,101,29,True,False,3,0,1,0.05
1588,88,108,15,True,False,2,0,0,0.05
1589,89,98,14,True,False,1,0,0,0.05
1590,90,-65,14,False,True,0,0,0,0.05
1591,91,106,27,True,False,3,0,0,0.05
1592,92,108,15,True,False,2,0,0,0.05
1593,93,108,26,True,False,3,0,0,0.05
1594,94,100,12,True,False,1,0,0,0.05
1595,95,108,15,True,False,2,0,0,0.05
1596,96,96,15,True,False,1,0,0,0.05
1597,97,94,17,True,False,1,0,0,0.05
1598,98,98,14,True,False,1,0,0,0.05
1599,99,92,20,True,False,1,0,0,0.05
1600,0,116,18,True,False,3,0,0,0.05
1601,1,101,29,True,False,3,0,1,0.05
1602,2,110,13,True,False,2,0,0,0.05
1603,3,-50,1,False,True,0,0,0,0.05
1604,4,110,13,True,False,2,0,0,0.05
1605,5,96,16,True,False,1,0,0,0.05
1606,6,110,23,True,False,3,0,0,0.05
1607,7,96,16,True,False,1,0,0,0.05
1608,8,108,15,True,False,2,0,0,0.05
1609,9,102,21,True,False,2,0,0,0.05
1610,10,110,23,True,False,3,0,0,0.05
1611,11,108,24,True,False,3,0,0,0.05
1612,12,102,31,True,False,3,0,0,0.05
1613,13,98,14,True,False,1,0,0,0.05
1614,14,102,19,True,False,2,0,0,0.05
1615,15,118,16,True,False,3,0,0,0.05
1616,16,106,17,True,False,2,0,0,0.05
1617,17,98,14,True,False,1,0,0,0.05
1618,18,110,24,True,False,3,0,0,0.05
1619,19,111,19,True,False,3,0,1,0.05
1620,20,110,23,True,False,3,0,0,0.05
1621,21,108,25,True,False,3,0,0,0.05
1622,22,102,21,True,False,2,0,0,0.05
1623,23,106,28,True,False,3,0,0,0.05
1624,24,116,18,True,False,3,0,0,0.05
1625,25,116,18,True,False,3,0,0,0.05
1626,26,102,21,True,False,2,0,0,0.05
1627,27,88,12,True,False,0,0,0,0.05
1628,28,112,22,True,False,3,0,0,0.05
1629,29,104,29,True,False,3,0,0,0.05
1630,30,108,15,True,False,2,0,0,0.05
1631,31,110,24,True,False,3,0,0,0.05
1632,32,112,22,True,False,3,0,0,0.05
1633,33,98,24,True,False,2,0,0,0.05
1634,34,100,23,True,False,2,0,0,0.05
1635,35,98,24,True,False,2,0,0,0.05
1636,36,110,13,True,False,2,0,0,0.05
1637,37,94,17,True,False,1,0,0,0.05
1638,38,108,26,True,False,3,0,0,0.05
1639,39,106,16,True,False,2,0,0,0.05
1640,40,96,16,True,False,1,0,0,0.05
1641,41,98,24,True,False,2,0,0,0.05
1642,42,116,17,True,False,3,0,0,0.05
1643,43,98,24,True,False,2,0,0,0.05
1644,44,98,14,True,False,1,0,0,0.05
1645,45,94,18,True,False,1,0,0,0.05
1646,46,106,27,True,False,3,0,0,0.05
1647,47,120,14,True,False,3,0,0,0.05
1648,48,96,16,True,False,1,0,0,0.05
1649,49,106,27,True,False,3,0,0,0.05
1650,50,106,28,True,False,3,0,0,0.05
1651,51,-59,6,False,True,0,1,0,0.05
1652,52,102,21,True,False,2,0,0,0.05
1653,53,100,34,True,False,3,0,0,0.05
1654,54,108,26,True,False,3,0,0,0.05
1655,55,102,21,True,False,2,0,0,0.05
1656,56,108,26,True,False,3,0,0,0.05
1657,57,110,13,True,False,2,0,0,0.05
1658,58,108,15,True,False,2,0,0,0.05
1659,59,106,16,True,False,2,0,0,0.05
1660,60,112,22,True,False,3,0,0,0.05
1661,61,90,11,True,False,0,0,0,0.05
1662,62,110,23,True,False,3,0,0,0.05
1663,63,98,14,True,False,1,0,0,0.05
1664,64,110,23,True,False,3,0,0,0.05
1665,65,112,22,True,False,3,0,0,0.05
1666,66,110,23,True,False,3,0,0,0.05
1667,67,104,19,True,False,2,0,0,0.05
1668,68,86,15,True,False,0,0,0,0.05
1669,69,98,24,True,False,2,0,0,0.05
1670,70,102,21,True,False,2,0,0,0.05
1671,71,98,33,True,False,3,0,0,0.05
1672,72,104,19,True,False,2,0,0,0.05
1673,73,118,16,True,False,3,0,0,0.05
1674,74,114,19,True,False,3,0,0,0.05
1675,75,100,12,True,False,1,0,0,0.05
1676,76,94,16,True,False,1,0,0,0.05
1677,77,95,24,True,False,2,0,1,0.05
1678,78,83,14,True,False,0,0,1,0.05
1679,79,106,16,True,False,2,0,0,0.05
1680,80,104,29,True,False,3,0,0,0.05
1681,81,108,15,True,False,2,0,0,0.05
1682,82,106,16,True,False,2,0,0,0.05
1683,83,112,22,True,False,3,0,0,0.05
1684,84,108,26,True,False,3,0,0,0.05
1685,85,106,28,True,False,3,0,0,0.05
1686,86,112,22,True,False,3,0,0,0.05
1687,87,108,26,True,False,3,0,0,0.05
1688,88,108,15,True,False,2,0,0,0.05
1689,89,96,16,True,False,1,0,0,0.05
1690,90,96,16,True,False,1,0,0,0.05
1691,91,106,28,True,False,3,0,0,0.05
1692,92,106,16,True,False,2,0,0,0.05
1693,93,106,28,True,False,3,0,0,0.05
1694,94,100,12,True,False,1,0,0,0.05
1695,95,108,15,True,False,2,0,0,0.05
1696,96,90,18,True,False,1,0,0,0.05
1697,97,94,18,True,False,1,0,0,0.05
1698,98,98,14,True,False,1,0,0,0.05
1699,99,90,22,True,False,1,0,0,0.05
1700,0,116,18,True,False,3,0,0,0.05
1701,1,106,27,True,False,3,0,0,0.05
1702,2,108,15,True,False,2,0,0,0.05
1703,3,96,16,True,False,1,0,0,0.05
1704,4,110,13,True,False,2,0,0,0.05
1705,5,94,17,True,False,1,0,0,0.05
1706,6,110,23,True,False,3,0,0,0.05
1707,7,96,15,True,False,1,0,0,0.05
1708,8,108,15,True,False,2,0,0,0.05
1709,9,100,23,True,False,2,0,0,0.05
1710,10,101,29,True,False,3,1,0,0.05
1711,11,105,24,True,False,3,0,1,0.05
1712,12,103,27,True,False,3,0,1,0.05
1713,13,98,14,True,False,1,0,0,0.05
1714,14,98,23,True,False,2,0,0,0.05
1715,15,116,18,True,False,3,0,0,0.05
1716,16,106,16,True,False,2,0,0,0.05
